provincia,departamento,sector,ambito,grado,0anos,1ano,2anos,3anos,4anos,5anos,6anos,7anos,8anos,9anos,10anos,11anos,12anos,13anos,14anos,15anos,16anos,17anos,18anos,19anos,20anos,21anos,22anos,23anos,24anos,25anos,26anos,27anos,28anos,29anos,menosde18anos,11anosymenos,6anosymas,18anosymas,25anosymas,30anosymas,de20a24anos,de25a29anos
Buenos Aires,DAIREAUX,Estatal,Rural,12°, , , , , , , , , , , , , , , , , ,35,8,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,13°/14°, , , , , , , , , , , , , , , , , , ,12,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,2°, , , , , , , ,76, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,3°, , , , , , , , ,59,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,4°, , , , , , , , , ,55,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,5°, , , , , , , , , , ,66,5, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,6°, , , , , , , , , , , ,54,2, ,1, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,7°, , , , , , , , , , , , ,56,3,1, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,8°, , , , , , , , , , , , , ,50,4, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,9°, , , , , , , , , , , , , , ,50,5, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,Sala de 2, , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,Sala de 3, , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,Sala de 4, , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Rural,Sala de 5, , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,1°, , , , , , ,153, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,10°, , , , , , , , , , , , , , , ,166,25,5,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,149,11,2,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,12°, , , , , , , , , , , , , , , , , ,144,30,6, , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,24, , , , , , , , , , , , , , , , , ,2, 
Buenos Aires,DAIREAUX,Estatal,Urbano,2°, , , , , , , ,187,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,3°, , , , , , , , ,161,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,4°, , , , , , , , , ,150,9, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,5°, , , , , , , , , , ,146,2, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,6°, , , , , , , , , , , ,156,6, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,7°, , , , , , , , , , , , ,132,18,3,1, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,8°, , , , , , , , , , , , , ,176,25,6,2, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,9°, , , , , , , , , , , , , , ,163,32,10,2,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,Sala de 2, , ,37, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,Sala de 3, , , ,140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,Sala de 4, , , , ,145, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DAIREAUX,Estatal,Urbano,Sala de 5, , , , , ,203, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,1°, , , , , , ,18,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,10°, , , , , , , , , , , , , , , ,25,5,1, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,11°, , , , , , , , , , , , , , , , ,18,2,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,12°, , , , , , , , , , , , , , , , , ,13,3,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,13°/14°, , , , , , , , , , , , , , , , , , ,15,4, , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,2°, , , , , , , ,28,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,3°, , , , , , , , ,23,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,4°, , , , , , , , , ,27,2, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,5°, , , , , , , , , , ,39,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,6°, , , , , , , , , , , ,20,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,7°, , , , , , , , , , , , ,35,5,2, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,8°, , , , , , , , , , , , , ,30,4, ,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,9°, , , , , , , , , , , , , , ,23,12,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,Sala de 2, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,Sala de 3, , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,Sala de 4, , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Rural,Sala de 5, , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,1°, , , , , , ,307, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,10°, , , , , , , , , , , , , , , ,301,55,15,7,1, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,DOLORES,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,319,50,14,1, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,DOLORES,Estatal,Urbano,12°, , , , , , , , , , , , , , , , , ,308,63,13, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,DOLORES,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,11,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,2°, , , , , , , ,353,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,3°, , , , , , , , ,332,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,4°, , , , , , , , , ,304,16, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,5°, , , , , , , , , , ,308,22,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,6°, , , , , , , , , , , ,277,17,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,7°, , , , , , , , , , , , ,297,68,10,22,8,1,1,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,8°, , , , , , , , , , , , , ,282,34,10,2, , , , , , , , , , , , , , , , , , , ,1, 
Buenos Aires,DOLORES,Estatal,Urbano,9°, , , , , , , , , , , , , , ,272,37,9,5, ,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,Lactantes,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,Sala de 2, , ,142, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,Sala de 3, , , ,251, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,Sala de 4, , , , ,271,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,Sala de 5, , , , , ,267, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,DOLORES,Estatal,Urbano,SNU, , , , , , , , , , , , , , , , , , ,65,70,145,116,97,137,121,105,67,56,23,40,4, , , , ,141, , 
Buenos Aires,Enmascarado,Estatal,Rural,1°, , , , , , ,110,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,10°, , , , , , , , , , , , , , , ,122,30,2,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,11°, , , , , , , , , , , , , , , , ,85,33,5,1, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,Enmascarado,Estatal,Rural,12°, , , , , , , , , , , , , , , , , ,77,30,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,2°, , , , , , , ,119,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,3°, , , , , , , , ,103,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,4°, , , , , , , , , ,117,10,2,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,5°, , , , , , , , , , ,121,7,2,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,6°, , , , , , , , , , , ,121,6,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,7°, , , , , , , , , , , , ,168,4,5,1,2, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,8°, , , , , , , , , , , , , ,133,22,4, ,3, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,9°, , , , , , , , , , , , , , ,151,38,3, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,Sala de 2, , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,Sala de 3, , , ,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,Sala de 4, , , , ,220, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Rural,Sala de 5, , , , , ,246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,1°, , , , , , ,110,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,10°, , , , , , , , , , , , , , , ,43,45,11,10, , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,42,25,9,2, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,Enmascarado,Estatal,Urbano,12°, , , , , , , , , , , , , , , , , ,66,19,4, , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,2°, , , , , , , ,122,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,3°, , , , , , , , ,107,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,4°, , , , , , , , , ,126,11, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,5°, , , , , , , , , , ,109,9, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,6°, , , , , , , , , , , ,106,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,7°, , , , , , , , , , , , ,76,9,1, , , ,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,8°, , , , , , , , , , , , , ,47,26,15,4,2, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,9°, , , , , , , , , , , , , , ,31,39,14,3,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,Deambuladores, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,Lactantes,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,Sala de 2, , ,122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,Sala de 3, , , ,114, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,Sala de 4, , , , ,142, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,Sala de 5, , , , , ,143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Estatal,Urbano,SNU, , , , , , , , , , , , , , , , , , ,7,20,31,37,32,32,24,29,35,22,20,24,2, , , , ,107, , 
Buenos Aires,Enmascarado,Privado,Rural,1°, , , , , , ,345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,10°, , , , , , , , , , , , , , , ,657,81,9,1,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,11°, , , , , , , , , , , , , , , , ,657,71,11, , , , , , , , , , , , , , , , , ,1, 
Buenos Aires,Enmascarado,Privado,Rural,12°, , , , , , , , , , , , , , , , , ,612,64,8, , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,13°/14°, , , , , , , , , , , , , , , , , , ,209,6, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,Enmascarado,Privado,Rural,2°, , , , , , , ,312,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,3°, , , , , , , , ,333,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,4°, , , , , , , , , ,362,3, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,5°, , , , , , , , , , ,325,15, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,6°, , , , , , , , , , , ,356,14, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,7°, , , , , , , , , , , , ,798,70,8,2, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,8°, , , , , , , , , , , , , ,799,52,10,3, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,9°, , , , , , , , , , , , , , ,713,62,13,2,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,Deambuladores, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,Sala de 2, , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,Sala de 3, , , ,178, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,Sala de 4, , , , ,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,Sala de 5, , , , , ,218, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Rural,SNU, , , , , , , , , , , , , , , , , , , , ,2,1,2,4,1, , ,2,4,5, , , , , ,44, , 
Buenos Aires,Enmascarado,Privado,Urbano,1°, , , , , , ,1527, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,10°, , , , , , , , , , , , , , , ,1471,93,14,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,11°, , , , , , , , , , , , , , , , ,1504,85,14,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,12°, , , , , , , , , , , , , , , , , ,1548,63,8, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,Enmascarado,Privado,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,80,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,2°, , , , , , , ,1600,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,3°, , , , , , , , ,1567,12,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,4°, , , , , , , , , ,1576,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,5°, , , , , , , , , , ,1558,8, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,6°, , , , , , , , , , , ,1505,13, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,7°, , , , , , , , , , , , ,1898,25,7, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,8°, , , , , , , , , , , , , ,1669,45,6,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,9°, , , , , , , , , , , , , , ,1585,67,3,1, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,Sala de 2, , ,121, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,Sala de 3, , , ,925,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,Sala de 4, , , , ,1053, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,Sala de 5, , , , , ,1036, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,Enmascarado,Privado,Urbano,SNU, , , , , , , , , , , , , , , , , , ,33,76,66,86,80,79,58,66,40,34,27,35,8, , , , ,123, , 
Buenos Aires,ENSENADA,Estatal,Urbano,1°, , , , , , ,705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,10°, , , , , , , , , , , , , , , ,563,135,47,19,5, , , , , , , , , , , , , , ,3, ,3, 
Buenos Aires,ENSENADA,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,498,145,41,15, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,ENSENADA,Estatal,Urbano,12°, , , , , , , , , , , , , , , , , ,429,115,43, , , , , , , , , , , , , , , , ,11, 
Buenos Aires,ENSENADA,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,126,14, , , , , , , , , , , , , , ,1, ,6, 
Buenos Aires,ENSENADA,Estatal,Urbano,2°, , , , , , , ,738,66,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,20°, , , , , , , , , , , , , , , ,9,11,4,2, , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,3°, , , , , , , , ,795,62,2, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,4°, , , , , , , , , ,754,61,6, ,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,5°, , , , , , , , , , ,764,49,9,3, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,6°, , , , , , , , , , , ,760,17,3, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,7°, , , , , , , , , , , , ,690,124,31,37,36,15, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,8°, , , , , , , , , , , , , ,690,111,39,10,6, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,9°, , , , , , , , , , , , , , ,624,148,36,5, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,Deambuladores, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,Sala de 2, , ,319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,Sala de 3, , , ,476, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,Sala de 4, , , , ,638, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,Sala de 5, , , , , ,714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Estatal,Urbano,SNU, , , , , , , , , , , , , , , , , , ,51,78,84,122,136,144,117,116,110,132,136,129,12, , , , ,1117, , 
Buenos Aires,ENSENADA,Privado,Urbano,1°, , , , , , ,157, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,10°, , , , , , , , , , , , , , , ,176,15, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,11°, , , , , , , , , , , , , , , , ,205,13, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,12°, , , , , , , , , , , , , , , , , ,169,9, , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,39, , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,2°, , , , , , , ,152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,3°, , , , , , , , ,161, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,4°, , , , , , , , , ,164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,5°, , , , , , , , , , ,174, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,6°, , , , , , , , , , , ,175, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,7°, , , , , , , , , , , , ,232, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,8°, , , , , , , , , , , , , ,223,14, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,9°, , , , , , , , , , , , , , ,189,12, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,Deambuladores, ,13,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,Lactantes,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,Sala de 2, , ,11,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,Sala de 3, , , ,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,Sala de 4, , , , ,168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ENSENADA,Privado,Urbano,Sala de 5, , , , , ,165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,1°, , , , , , ,3037,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,10°, , , , , , , , , , , , , , , ,2411,784,268,81,25, , , , , , , , , , , , , , , , ,10, 
Buenos Aires,ESCOBAR,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,2267,683,263,52, , , , , , , , , , , , , , , , ,31, 
Buenos Aires,ESCOBAR,Estatal,Urbano,12°, , , , , , , , , , , , , , , , , ,1962,506,177, , , , , , , , , , , , , , ,1, ,49, 
Buenos Aires,ESCOBAR,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,584,142, , , , , , , , , , , , , , , , ,56, 
Buenos Aires,ESCOBAR,Estatal,Urbano,2°, , , , , , , ,3169,96,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,20°, , , , , , , , , , , , , , , ,27,14,15,4, , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,3°, , , , , , , , ,3256,134,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,4°, , , , , , , , , ,3262,126,14,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,5°, , , , , , , , , , ,3219,149,39,2,1, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,6°, , , , , , , , , , , ,3133,181,35,9, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,7°, , , , , , , , , , , , ,3191,538,137,64,33,25,3, , , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,8°, , , , , , , , , , , , , ,3025,677,151,51,24,5,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,ESCOBAR,Estatal,Urbano,9°, , , , , , , , , , , , , , ,2816,695,197,71,23,5, , , , , , , , , , , , , , , , ,3, 
